Date,Open,High,Low,Close,Adj Close,Volume
2016-11-07,2179.863816034226,2189.837158203125,2174.3752325148807,2184.817603701637,2184.817603701637,4213748571.428571
2016-12-07,2257.5520141601564,2265.535009765625,2251.6455078125,2258.8410034179688,2258.8410034179688,3503293500.0
2017-01-06,2277.00546875,2282.5255126953125,2269.9949951171875,2278.127978515625,2278.127978515625,3529218000.0
2017-02-05,2343.31650390625,2350.49599609375,2338.7190063476564,2347.3395141601563,2347.3395141601563,3645307500.0
2017-03-07,2363.2109375,2370.3154851740055,2354.56406471946,2362.3886274857955,2362.3886274857955,3504163636.3636365
2017-04-06,2367.017624627976,2373.3104654947915,2360.396658761161,2367.208077566964,2367.208077566964,3515850476.1904764
2017-05-06,2398.7926218133225,2404.8126541940787,2393.194708573191,2400.5420821340463,2400.5420821340463,3588150526.3157897
2017-06-05,2435.5952032180057,2440.8147321428573,2426.943336123512,2433.6933244977677,2433.6933244977677,3602579523.8095236
2017-07-05,2457.4049960049715,2461.8286465731535,2451.048173384233,2458.1418235085225,2458.1418235085225,3275746818.181818
2017-08-04,2454.5790085565477,2462.36474609375,2447.878104073661,2454.4571707589284,2454.4571707589284,2994183809.5238094
2017-09-03,2493.671496582031,2498.6505126953125,2488.633984375,2495.4695434570312,2495.4695434570312,3356885500.0
2017-10-03,2558.625909978693,2563.117265181108,2553.4872824928975,2559.280905983665,2559.280905983665,3259244545.4545455
2017-11-02,2593.2533133370534,2600.3928338913693,2586.4795270647323,2596.5990629650296,2596.5990629650296,3501270952.3809524
2017-12-02,2667.1736739309213,2673.535760176809,2661.2557822779604,2665.504767166941,2665.504767166941,3241093157.894737
